GEO_ID,NAME,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0088E,DP03_0088M,DP03_0088PE
0500000US42101,"Philadelphia County, Pennsylvania",75634,5010,12.2,40619,4041,6.6,60069,5257,9.7,61190,4396,9.9,82440,5847,13.3,101276,5987,16.3,66656,4651,10.8,65094,4791,10.5,31453,3273,5.1,35074,2771,5.7,47474,1609,(X),29766,892,(X)
0500000US42107,"Schuylkill County, Pennsylvania",2939,722,5.0,3538,776,6.1,6109,1058,10.5,5334,922,9.2,7509,1058,12.9,11987,1236,20.6,8919,1552,15.3,8169,1264,14.0,2354,738,4.0,1384,448,2.4,56295,2054,(X),28227,1308,(X)
0500000US42111,"Somerset County, Pennsylvania",1748,563,5.9,1257,416,4.3,3940,622,13.4,3189,689,10.8,5095,772,17.3,5131,786,17.4,3864,669,13.1,3863,657,13.1,812,334,2.8,557,261,1.9,48895,2432,(X),26159,1362,(X)
0500000US42125,"Washington County, Pennsylvania",4455,1014,5.1,4760,1167,5.5,6045,1065,7.0,7451,1134,8.6,10968,1358,12.6,14591,1673,16.8,11227,1538,12.9,13694,1866,15.8,6824,1346,7.9,6701,1178,7.7,65431,4078,(X),37292,1707,(X)
0500000US42129,"Westmoreland County, Pennsylvania",11141,1904,7.2,6006,1311,3.9,14057,1635,9.1,14375,1740,9.3,21229,2268,13.7,27762,2453,17.9,21714,2225,14.0,21890,2029,14.1,9172,1270,5.9,7801,1058,5.0,59073,3395,(X),34629,1095,(X)
0500000US42133,"York County, Pennsylvania",7551,1526,4.3,5361,1262,3.1,14100,1837,8.0,12905,1703,7.4,21506,2269,12.3,34020,2409,19.4,24959,2282,14.2,33306,2867,19.0,12183,1658,6.9,9550,1394,5.4,69172,2508,(X),33979,1209,(X)
0500000US44003,"Kent County, Rhode Island",2852,1022,4.1,1879,715,2.7,5447,1632,7.8,4549,1096,6.5,6717,1504,9.6,13968,1656,19.9,10819,1604,15.4,13846,1797,19.7,5429,1055,7.7,4660,1009,6.6,74474,3467,(X),39934,2210,(X)
0500000US44005,"Newport County, Rhode Island",1973,943,5.9,574,290,1.7,1862,661,5.5,2477,796,7.4,3315,796,9.8,5083,964,15.1,4590,1101,13.6,6052,1110,18.0,3546,891,10.5,4218,908,12.5,81652,4678,(X),51729,5158,(X)
0500000US44007,"Providence County, Rhode Island",15944,2226,6.7,13812,2298,5.8,20556,2481,8.7,18945,2407,8.0,28403,2799,12.0,39604,3525,16.7,33787,3231,14.2,37679,3227,15.9,15945,2025,6.7,12843,1831,5.4,62994,2696,(X),32399,955,(X)
0500000US44009,"Washington County, Rhode Island",1514,820,3.2,1501,718,3.1,2056,855,4.3,4250,1173,8.8,4024,1079,8.4,6998,1544,14.6,5268,1157,11.0,10765,1551,22.4,5699,1338,11.9,5976,1139,12.4,90003,10553,(X),44899,2791,(X)
0500000US45003,"Aiken County, South Carolina",4440,1398,6.5,4217,1236,6.2,8004,1827,11.8,4771,1316,7.0,9768,1824,14.4,12506,2035,18.4,9427,1914,13.9,8697,1270,12.8,3594,899,5.3,2465,834,3.6,55634,6810,(X),29010,1644,(X)
0500000US45007,"Anderson County, South Carolina",4152,1073,5.5,3895,1293,5.1,8699,2014,11.5,7781,1566,10.3,10142,1538,13.4,14345,1998,18.9,9828,1720,13.0,10132,1601,13.4,2587,719,3.4,4264,1183,5.6,54322,4167,(X),29116,1763,(X)
0500000US45013,"Beaufort County, South Carolina",2755,1053,3.8,1755,796,2.4,3555,909,4.9,7457,1567,10.2,9451,1547,12.9,12119,1691,16.6,10103,1354,13.8,10980,1641,15.0,6026,1341,8.2,8842,1413,12.1,74127,4032,(X),43759,3548,(X)
0500000US45015,"Berkeley County, South Carolina",4569,1284,5.7,2251,955,2.8,4878,1192,6.0,6417,1369,8.0,9802,1675,12.2,15645,1999,19.4,11962,1695,14.8,16742,2035,20.8,4558,1004,5.7,3816,781,4.7,69398,3695,(X),32587,2086,(X)
0500000US45019,"Charleston County, South Carolina",11147,2723,6.7,4305,1130,2.6,13128,1978,7.9,10028,1963,6.1,18504,2181,11.2,28631,3147,17.3,20388,1964,12.3,26573,2752,16.0,13962,2395,8.4,18902,2682,11.4,71531,2664,(X),43935,2033,(X)
0500000US45031,"Darlington County, South Carolina",1821,820,7.3,1838,727,7.4,4369,1424,17.6,2498,731,10.1,2872,1004,11.6,3300,911,13.3,2872,978,11.6,3410,930,13.7,1087,570,4.4,734,382,3.0,44606,5155,(X),24262,1751,(X)
0500000US45035,"Dorchester County, South Carolina",1877,737,3.2,2106,842,3.6,3477,1203,6.0,5519,1387,9.6,8543,2037,14.8,9752,1641,16.9,8867,1565,15.3,10331,1783,17.9,4670,1234,8.1,2626,845,4.5,68200,6149,(X),30825,1587,(X)
0500000US45041,"Florence County, South Carolina",5383,1393,10.1,2628,812,5.0,4877,1095,9.2,5290,1268,10.0,8290,1554,15.6,9437,1823,17.8,6376,1306,12.0,6852,1105,12.9,2032,908,3.8,1882,728,3.5,50082,3475,(X),26691,1742,(X)
0500000US45045,"Greenville County, South Carolina",10733,1794,5.4,6429,1393,3.2,14550,2170,7.3,19235,2256,9.6,27891,2175,14.0,35189,3016,17.6,26072,2615,13.1,30676,2609,15.4,13422,1865,6.7,15354,1594,7.7,64412,2843,(X),35264,1198,(X)
0500000US45047,"Greenwood County, South Carolina",3014,936,10.6,1431,544,5.0,4136,1003,14.5,3429,987,12.0,4415,1195,15.5,5195,1088,18.2,2886,821,10.1,2447,910,8.6,822,358,2.9,769,387,2.7,42148,3370,(X),24534,2437,(X)
0500000US45051,"Horry County, South Carolina",6421,1378,4.6,5409,1065,3.9,12516,2259,8.9,15797,2231,11.3,23609,2507,16.8,31043,2727,22.1,17880,2360,12.7,16662,2207,11.9,5867,1282,4.2,5056,954,3.6,53694,2584,(X),29879,1172,(X)
0500000US45055,"Kershaw County, South Carolina",2450,843,10.0,1195,535,4.9,2580,860,10.5,2063,817,8.4,3312,1004,13.5,3454,833,14.1,3013,1001,12.3,4185,1071,17.1,1358,623,5.5,934,551,3.8,55198,8222,(X),28439,2392,(X)
0500000US45057,"Lancaster County, South Carolina",2133,1033,6.0,2440,860,6.9,3292,1116,9.3,1770,802,5.0,3753,1161,10.6,7790,1604,22.0,4666,1357,13.2,4778,1319,13.5,2363,1021,6.7,2425,1072,6.8,63924,5459,(X),31192,3108,(X)
0500000US45059,"Laurens County, South Carolina",2744,874,10.6,1313,560,5.1,3568,1069,13.8,2245,704,8.7,3494,768,13.5,5408,1090,20.9,2828,760,10.9,2367,697,9.1,1154,631,4.5,780,459,3.0,47218,6102,(X),27096,3113,(X)
0500000US45063,"Lexington County, South Carolina",5742,1581,4.9,4880,1147,4.1,11403,1699,9.6,10089,1580,8.5,16143,2181,13.7,19891,2053,16.8,16647,2058,14.1,17700,1782,15.0,8125,1241,6.9,7573,1299,6.4,61631,2469,(X),33658,1328,(X)
0500000US45073,"Oconee County, South Carolina",3355,1058,10.6,971,435,3.1,2225,655,7.1,3734,1077,11.8,5740,1341,18.2,4682,1046,14.8,4480,1033,14.2,3489,1077,11.1,1684,735,5.3,1170,471,3.7,48204,5954,(X),30668,4113,(X)
0500000US45075,"Orangeburg County, South Carolina",4902,1249,15.3,2908,819,9.1,3285,965,10.2,4022,978,12.5,5103,1222,15.9,4632,1129,14.4,3053,782,9.5,3162,1032,9.8,762,594,2.4,300,226,0.9,37701,3540,(X),20726,2434,(X)
0500000US45077,"Pickens County, South Carolina",3208,1050,6.7,2710,997,5.6,5568,1348,11.6,4896,956,10.2,6776,1246,14.1,9522,1565,19.8,6428,1190,13.3,6254,1131,13.0,1552,567,3.2,1289,429,2.7,52190,4750,(X),25719,1465,(X)
0500000US45079,"Richland County, South Carolina",14935,2305,9.7,5410,1323,3.5,15202,2378,9.9,14322,1950,9.3,22603,2262,14.7,25105,2568,16.4,18487,2962,12.0,19546,2125,12.7,10144,1543,6.6,7730,1172,5.0,52293,2456,(X),30232,1153,(X)
0500000US45083,"Spartanburg County, South Carolina",7072,1377,5.8,6124,1383,5.1,11992,1653,9.9,12083,1816,10.0,15913,1834,13.1,26292,2622,21.7,16130,2020,13.3,15456,1872,12.7,5305,953,4.4,4889,924,4.0,55339,3024,(X),27969,1169,(X)
0500000US45085,"Sumter County, South Carolina",4266,1148,9.7,2033,777,4.6,5412,1385,12.3,3010,793,6.8,6699,1739,15.2,9597,1936,21.8,5790,1347,13.1,4915,1217,11.1,1591,548,3.6,792,463,1.8,51025,3907,(X),24747,1566,(X)
0500000US45091,"York County, South Carolina",3948,1231,3.6,3045,1047,2.8,7477,1612,6.9,9819,1848,9.1,15410,2037,14.2,19073,2318,17.6,13509,2201,12.5,18163,2200,16.8,9946,1543,9.2,8010,1371,7.4,66949,4857,(X),36704,1747,(X)
0500000US46099,"Minnehaha County, South Dakota",3217,1144,4.0,2613,773,3.2,6145,1437,7.6,8016,1498,9.9,10593,1536,13.1,17379,1933,21.4,10826,1348,13.4,12063,1671,14.9,5816,1150,7.2,4378,1064,5.4,61968,3417,(X),34167,1667,(X)
0500000US46103,"Pennington County, South Dakota",1753,664,3.9,2701,1048,6.0,5635,1179,12.6,4215,1129,9.4,4514,995,10.1,8444,1330,18.9,5916,1045,13.2,7225,1264,16.2,2118,703,4.7,2155,800,4.8,58085,4236,(X),32013,2663,(X)
0500000US47001,"Anderson County, Tennessee",2304,958,7.6,1675,694,5.6,3184,836,10.6,3143,795,10.4,5035,966,16.7,5360,1013,17.8,3917,1066,13.0,3363,912,11.1,1207,577,4.0,987,525,3.3,49044,5511,(X),26823,2270,(X)
0500000US47009,"Blount County, Tennessee",2803,1028,5.5,2167,792,4.3,5196,1077,10.2,4319,936,8.5,6957,1223,13.7,9305,1430,18.3,7535,1426,14.8,8238,1334,16.2,2207,648,4.3,2086,644,4.1,59276,4526,(X),30274,1521,(X)
0500000US47011,"Bradley County, Tennessee",2575,853,6.4,3740,1369,9.4,2807,898,7.0,3807,1202,9.5,6149,1391,15.4,6455,1201,16.1,5942,1552,14.9,6188,1201,15.5,945,540,2.4,1384,470,3.5,52468,5149,(X),25683,1564,(X)
0500000US47037,"Davidson County, Tennessee",14598,2023,5.0,9954,1559,3.4,21079,2608,7.3,24729,2939,8.5,40114,3502,13.9,54246,4690,18.7,40381,3557,14.0,43387,3079,15.0,17331,2023,6.0,23608,2363,8.2,63938,2439,(X),39905,1397,(X)
0500000US47059,"Greene County, Tennessee",2119,893,7.5,1486,617,5.2,4076,1058,14.4,3663,1028,12.9,4282,1058,15.1,5004,1168,17.7,3852,966,13.6,2436,961,8.6,862,412,3.0,543,274,1.9,44722,5473,(X),25574,2493,(X)
0500000US47065,"Hamilton County, Tennessee",7700,1899,5.2,7011,1627,4.7,14451,2177,9.8,13677,2104,9.2,20900,2751,14.1,26668,2647,18.0,18514,2280,12.5,21303,2295,14.4,8865,1675,6.0,9068,1303,6.1,57502,2831,(X),34006,1461,(X)
0500000US47093,"Knox County, Tennessee",13709,1749,7.1,7054,1452,3.7,19382,2182,10.1,17661,2249,9.2,23863,3061,12.4,33124,2759,17.3,26160,2345,13.6,27964,2348,14.6,10182,1529,5.3,12826,1541,6.7,60283,2427,(X),34475,1150,(X)
0500000US47113,"Madison County, Tennessee",3238,954,8.3,2137,767,5.5,4822,1222,12.4,3533,839,9.1,5796,1295,14.9,8498,1342,21.8,3765,1023,9.7,5246,1119,13.5,1094,540,2.8,801,380,2.1,49820,3970,(X),25203,1664,(X)
0500000US47119,"Maury County, Tennessee",1392,514,3.8,1834,837,4.9,2333,855,6.3,3490,1044,9.4,4422,1299,11.9,7465,1390,20.1,6349,1571,17.1,5799,1283,15.6,2635,895,7.1,1385,727,3.7,66781,2585,(X),31107,1910,(X)
0500000US47125,"Montgomery County, Tennessee",3844,1193,5.0,3169,1061,4.1,4765,1449,6.2,8326,1911,10.8,14094,2357,18.3,15161,2199,19.7,9726,1712,12.6,11608,1837,15.1,4167,1177,5.4,2114,651,2.7,56948,4433,(X),27290,1239,(X)
0500000US47141,"Putnam County, Tennessee",1951,695,6.1,2053,952,6.5,5011,1037,15.8,2777,923,8.7,4399,1190,13.8,6616,1242,20.8,4358,1121,13.7,1933,650,6.1,1777,782,5.6,903,417,2.8,49282,4756,(X),25487,2014,(X)
0500000US47147,"Robertson County, Tennessee",1106,502,4.2,899,525,3.4,2244,570,8.4,2316,802,8.7,3225,769,12.1,5524,1144,20.8,3541,752,13.3,4236,942,15.9,2654,820,10.0,832,383,3.1,66939,6714,(X),30898,3011,(X)
0500000US47149,"Rutherford County, Tennessee",3365,1374,3.0,3175,938,2.8,7698,1912,6.8,10279,2221,9.0,14939,2403,13.1,23717,2933,20.8,15941,2306,14.0,20930,2552,18.4,8808,1812,7.7,4945,1193,4.3,69397,3316,(X),30672,1176,(X)
0500000US47155,"Sevier County, Tennessee",2357,850,6.2,1374,664,3.6,4776,1301,12.6,3842,1215,10.1,4716,1193,12.4,7594,1652,20.0,5677,1273,15.0,4770,1089,12.6,1390,753,3.7,1437,764,3.8,57741,5866,(X),28419,2983,(X)
0500000US47157,"Shelby County, Tennessee",28694,3288,8.1,21690,2899,6.1,34763,3803,9.8,36444,3192,10.3,46714,3705,13.2,60249,4561,17.0,39524,4157,11.2,45103,3165,12.7,16009,2404,4.5,24760,2561,7.0,52614,2477,(X),31515,923,(X)
0500000US47163,"Sullivan County, Tennessee",4771,1111,7.0,3270,984,4.8,7506,1358,10.9,6582,1227,9.6,11008,1781,16.1,13729,1527,20.0,8012,1233,11.7,9203,1627,13.4,2468,665,3.6,2011,676,2.9,51860,4362,(X),30374,2188,(X)
0500000US47165,"Sumner County, Tennessee",1794,616,2.6,1678,767,2.4,3834,958,5.5,5669,1199,8.1,10706,1595,15.3,14423,2148,20.6,10428,1216,14.9,12451,1728,17.8,4571,1027,6.5,4544,967,6.5,68743,3889,(X),35474,3017,(X)
0500000US47179,"Washington County, Tennessee",5512,1537,9.9,3447,1314,6.2,4900,1291,8.8,6715,1210,12.0,6817,1551,12.2,9828,1577,17.6,5579,1120,10.0,7540,1240,13.5,2694,772,4.8,2785,875,5.0,51428,5236,(X),31913,2432,(X)
0500000US47187,"Williamson County, Tennessee",1874,791,2.2,1061,696,1.3,3763,1098,4.5,3523,1676,4.2,6326,1574,7.5,9778,1743,11.6,9808,1859,11.6,16966,2351,20.1,11440,1905,13.6,19854,1911,23.5,115507,7624,(X),55395,2924,(X)
0500000US47189,"Wilson County, Tennessee",1421,681,2.8,1196,673,2.3,3023,931,5.9,3439,888,6.7,6171,1293,12.0,8790,1791,17.0,6924,1183,13.4,12150,1715,23.5,4183,1085,8.1,4321,1083,8.4,80071,6534,(X),36907,2301,(X)
0500000US48005,"Angelina County, Texas",1982,815,6.1,1335,642,4.1,3616,1245,11.2,3199,949,9.9,4952,1189,15.3,7749,1313,24.0,4076,1005,12.6,3464,1004,10.7,995,576,3.1,925,601,2.9,53320,4598,(X),23991,1925,(X)
0500000US48021,"Bastrop County, Texas",1662,1065,6.3,1385,759,5.2,3240,1430,12.3,1623,708,6.1,3206,980,12.1,4823,1488,18.3,4339,1346,16.4,3556,1172,13.5,1545,819,5.9,1014,511,3.8,57938,14278,(X),27097,4206,(X)
0500000US48027,"Bell County, Texas",8968,1982,7.1,6087,1608,4.8,12449,2029,9.8,12600,1919,9.9,17081,2329,13.5,25086,2618,19.8,16429,2523,13.0,15876,2269,12.5,6459,1626,5.1,5737,1398,4.5,54560,3637,(X),27604,1343,(X)
0500000US48029,"Bexar County, Texas",42579,4091,6.6,25205,3496,3.9,58544,4467,9.1,61611,4720,9.5,84746,6012,13.1,127199,5795,19.7,82797,4724,12.8,90996,5054,14.1,38547,3069,6.0,34128,2774,5.3,58964,1326,(X),28338,597,(X)
0500000US48037,"Bowie County, Texas",3208,900,9.2,1609,819,4.6,3814,1040,10.9,3731,1090,10.7,4394,1115,12.6,7617,1573,21.8,3789,905,10.8,4267,1045,12.2,906,478,2.6,1600,741,4.6,51802,4116,(X),27570,3558,(X)
0500000US48039,"Brazoria County, Texas",2998,1161,2.3,3219,1129,2.5,8248,1944,6.4,8273,1854,6.4,12122,2326,9.4,22425,3236,17.3,19158,2893,14.8,26758,3697,20.7,14595,3471,11.3,11465,1846,8.9,84904,6050,(X),37163,1991,(X)
0500000US48041,"Brazos County, Texas",9194,1680,11.5,3215,1187,4.0,7927,1863,9.9,6616,1666,8.3,10063,1988,12.6,13439,2306,16.8,11220,2026,14.0,9542,1788,11.9,3527,916,4.4,5228,1071,6.5,55121,4694,(X),28906,1566,(X)
0500000US48061,"Cameron County, Texas",11984,1787,9.3,10570,1950,8.2,18011,2289,13.9,16897,2633,13.1,16371,2297,12.7,20397,2689,15.8,13785,2270,10.7,14482,2119,11.2,3341,1271,2.6,3469,1174,2.7,41123,2705,(X),18431,802,(X)
0500000US48085,"Collin County, Texas",11527,2236,3.2,5446,1450,1.5,15040,2329,4.1,19036,2963,5.2,36747,4581,10.1,51345,3572,14.1,49152,3530,13.5,75548,4224,20.8,45748,3551,12.6,54010,3539,14.9,96134,2691,(X),44236,1208,(X)
0500000US48091,"Comal County, Texas",2290,1031,4.0,1290,700,2.3,2382,1054,4.2,3992,1368,7.0,5381,1301,9.4,8288,1533,14.5,8558,1775,15.0,10801,1720,18.9,7348,1314,12.9,6674,1234,11.7,89315,5992,(X),41884,2364,(X)
0500000US48099,"Coryell County, Texas",1726,782,7.8,795,525,3.6,1262,577,5.7,3031,846,13.7,3194,799,14.5,5283,1049,23.9,2807,624,12.7,2181,636,9.9,1315,536,6.0,499,269,2.3,53504,2776,(X),23273,2206,(X)
0500000US48113,"Dallas County, Texas",57982,4825,6.2,30129,3490,3.2,72070,4852,7.7,81987,5559,8.7,134250,6978,14.3,181611,7183,19.3,116794,4993,12.4,136670,7048,14.5,52565,3670,5.6,76529,4082,8.1,61796,872,(X),33928,684,(X)
0500000US48121,"Denton County, Texas",8830,1605,2.9,5506,1745,1.8,13309,1876,4.4,16208,2402,5.3,26154,3118,8.6,53260,4723,17.5,42502,3248,13.9,61347,3896,20.1,34095,2942,11.2,43953,3014,14.4,90523,2864,(X),43172,1119,(X)
0500000US48135,"Ector County, Texas",2140,1018,4.0,2005,1063,3.8,5018,1356,9.4,4110,1183,7.7,6616,1816,12.4,9016,2168,17.0,6888,1386,13.0,9936,1830,18.7,4268,1307,8.0,3158,1297,5.9,67205,6300,(X),28582,1988,(X)
0500000US48139,"Ellis County, Texas",2580,954,4.2,1575,729,2.6,3389,1104,5.5,5579,1434,9.1,5289,1332,8.6,10650,1772,17.3,9412,1807,15.3,12852,1658,20.9,5240,1198,8.5,4899,1035,8.0,78797,4736,(X),32967,1969,(X)
0500000US48141,"El Paso County, Texas",24709,3144,9.2,14800,2213,5.5,28294,2526,10.5,31015,3527,11.5,38100,3188,14.2,55670,4675,20.7,28751,3367,10.7,32045,2638,11.9,9216,1682,3.4,6550,1118,2.4,48903,2259,(X),21940,705,(X)
0500000US48157,"Fort Bend County, Texas",6715,2380,2.7,4909,1740,1.9,10655,2214,4.2,15614,2782,6.2,21717,3824,8.6,34640,3763,13.7,30006,4204,11.9,52405,4640,20.7,32856,3213,13.0,43513,4374,17.2,101293,3485,(X),40938,2179,(X)
0500000US48167,"Galveston County, Texas",6682,1539,5.3,2802,872,2.2,11082,2169,8.7,9545,2008,7.5,12250,2044,9.6,21192,2747,16.7,14211,2247,11.2,25576,3249,20.1,10910,1945,8.6,12842,2124,10.1,74977,6212,(X),36756,1678,(X)
0500000US48181,"Grayson County, Texas",2532,1037,5.2,2641,856,5.4,4980,1183,10.2,5362,1276,10.9,5667,1259,11.6,9911,1794,20.2,6308,1223,12.9,7011,1213,14.3,2212,674,4.5,2400,632,4.9,57476,3818,(X),28576,1680,(X)
0500000US48183,"Gregg County, Texas",2281,813,5.0,2164,847,4.7,5750,1526,12.6,4708,1319,10.3,5577,1273,12.2,8394,1553,18.4,6566,1447,14.4,4850,1081,10.6,3449,1072,7.5,1972,876,4.3,53793,5737,(X),28451,2750,(X)
0500000US48187,"Guadalupe County, Texas",1718,615,3.1,1003,483,1.8,3138,899,5.6,3751,1219,6.7,6748,1564,12.0,9365,1707,16.7,8972,1459,16.0,12625,1527,22.5,5640,1305,10.1,3091,826,5.5,79768,4653,(X),32290,1565,(X)
0500000US48201,"Harris County, Texas",100472,7513,6.1,55493,4813,3.4,145665,7981,8.8,151424,8308,9.2,208753,9970,12.7,297459,10318,18.1,197418,8634,12.0,232453,10502,14.1,112216,6607,6.8,146031,6352,8.9,61618,748,(X),33330,529,(X)
0500000US48203,"Harrison County, Texas",2970,1000,12.3,749,432,3.1,2462,827,10.2,2009,873,8.3,2608,1025,10.8,3305,996,13.7,4250,1141,17.6,3325,1092,13.7,1397,591,5.8,1122,567,4.6,58817,9901,(X),30490,4542,(X)
0500000US48209,"Hays County, Texas",3685,1269,4.7,3087,1082,4.0,5001,1550,6.4,4510,1257,5.8,9827,1775,12.6,14302,2495,18.4,11196,1817,14.4,11875,2078,15.3,7273,1675,9.4,6993,1496,9.0,72058,4103,(X),33388,2115,(X)
0500000US48213,"Henderson County, Texas",2953,1154,9.6,1301,642,4.3,3934,954,12.9,3075,1055,10.0,3608,1094,11.8,6385,1560,20.9,4070,1078,13.3,3033,820,9.9,849,363,2.8,1399,614,4.6,51521,6198,(X),27904,2867,(X)
0500000US48215,"Hidalgo County, Texas",27147,3380,11.0,17212,2102,7.0,34712,4501,14.0,27898,2750,11.3,35175,3539,14.2,40367,3595,16.3,23989,2924,9.7,26536,2804,10.7,7502,1661,3.0,7006,1774,2.8,41800,1745,(X),17542,738,(X)
0500000US48231,"Hunt County, Texas",2457,798,7.0,1244,586,3.5,3839,1286,10.9,3305,842,9.4,3674,975,10.5,7937,1507,22.6,4830,1108,13.8,4525,1261,12.9,1818,628,5.2,1464,476,4.2,58063,3781,(X),26293,1704,(X)
0500000US48245,"Jefferson County, Texas",8007,1641,9.0,3549,980,4.0,9668,1690,10.8,7287,1417,8.2,12609,1910,14.1,16571,1993,18.6,11019,1789,12.3,10417,1485,11.7,4740,1068,5.3,5406,1311,6.1,55797,3157,(X),27915,1316,(X)
0500000US48251,"Johnson County, Texas",2838,907,4.8,1843,829,3.1,4486,1141,7.6,4560,1097,7.7,7308,1374,12.4,11529,1728,19.5,9699,1827,16.4,9950,1815,16.8,4459,1089,7.5,2441,668,4.1,66319,4113,(X),28334,1684,(X)
0500000US48257,"Kaufman County, Texas",1406,628,3.5,1513,782,3.8,1741,659,4.4,3168,850,8.0,4759,1250,11.9,7112,1412,17.9,5876,1333,14.8,8183,1460,20.5,3681,822,9.2,2396,733,6.0,75775,5855,(X),28680,1513,(X)
0500000US48291,"Liberty County, Texas",2691,862,9.8,1366,681,5.0,3625,1126,13.2,2752,818,10.1,3220,1000,11.8,4251,1151,15.5,3565,1138,13.0,2734,919,10.0,1831,698,6.7,1332,655,4.9,50049,5447,(X),23096,2060,(X)
0500000US48303,"Lubbock County, Texas",7825,1887,6.7,6417,1823,5.5,11408,1834,9.7,11726,2051,10.0,15730,2003,13.4,22374,2843,19.0,13102,2029,11.2,17346,2018,14.8,6158,1125,5.2,5408,1061,4.6,55003,2327,(X),28774,1206,(X)
0500000US48309,"McLennan County, Texas",8208,1542,8.8,5920,1353,6.4,8877,1863,9.5,8485,1513,9.1,14323,1921,15.4,15161,1749,16.3,10681,1759,11.5,12696,1954,13.6,3779,887,4.1,4891,1212,5.3,50845,3041,(X),25654,1030,(X)
0500000US48329,"Midland County, Texas",3409,1475,5.7,1376,942,2.3,5528,1888,9.3,2470,1195,4.2,5080,1492,8.6,9208,1930,15.5,6535,1871,11.0,12108,2386,20.4,5793,1706,9.8,7818,1748,13.2,82558,7656,(X),37197,2533,(X)
0500000US48339,"Montgomery County, Texas",6222,1562,3.0,3691,1196,1.8,13763,2558,6.6,14380,2608,6.9,21335,3747,10.2,29717,3741,14.2,24614,3758,11.7,38507,4122,18.4,25099,4329,12.0,32200,3389,15.4,88695,4920,(X),42247,1862,(X)
0500000US48347,"Nacogdoches County, Texas",1944,613,7.9,1784,813,7.2,3757,1097,15.2,2256,973,9.1,3700,1138,15.0,4585,1194,18.5,2335,829,9.4,2937,696,11.9,929,526,3.8,495,328,2.0,47572,6843,(X),24475,2872,(X)
0500000US48355,"Nueces County, Texas",8118,1355,6.2,9011,2171,6.9,13295,2240,10.1,12391,2285,9.4,15283,2536,11.6,20973,2996,16.0,17538,2400,13.4,21862,2598,16.7,7399,1482,5.6,5324,1320,4.1,56789,3701,(X),27306,1134,(X)
0500000US48361,"Orange County, Texas",1584,688,5.0,1853,823,5.8,2799,746,8.8,2179,721,6.8,3104,895,9.7,5256,1211,16.5,3607,1093,11.3,6390,1204,20.0,3228,1040,10.1,1913,740,6.0,69052,9545,(X),33006,2514,(X)
0500000US48367,"Parker County, Texas",1643,604,3.8,1973,944,4.5,3584,1184,8.2,2099,577,4.8,3280,965,7.5,6424,1400,14.8,6841,1281,15.7,9661,1594,22.2,4493,1016,10.3,3522,717,8.1,83262,6017,(X),33196,2357,(X)
0500000US48375,"Potter County, Texas",4558,1108,10.3,2636,806,6.0,6972,1458,15.8,6733,1483,15.2,6009,1485,13.6,7088,1211,16.0,2922,917,6.6,5324,1275,12.1,1099,440,2.5,839,377,1.9,37297,4242,(X),20226,1178,(X)
0500000US48381,"Randall County, Texas",1984,778,3.9,1321,657,2.6,4479,1050,8.9,4271,1090,8.5,5998,1216,11.9,8702,1424,17.3,7438,1358,14.8,9579,1528,19.1,3356,785,6.7,3133,791,6.2,70651,3548,(X),34952,1964,(X)
0500000US48397,"Rockwall County, Texas",494,375,1.3,79,133,0.2,1466,707,4.0,603,402,1.6,2394,846,6.5,7443,1597,20.3,5179,1467,14.1,7125,1389,19.4,6065,1661,16.5,5817,1107,15.9,103378,8133,(X),46791,3509,(X)
0500000US48409,"San Patricio County, Texas",1594,668,7.3,1361,722,6.2,2116,760,9.7,2027,624,9.3,2710,824,12.4,3009,862,13.8,2707,844,12.4,3737,873,17.1,1329,627,6.1,1282,557,5.9,57899,3915,(X),27178,2672,(X)
0500000US48423,"Smith County, Texas",4249,1109,5.4,2475,1035,3.1,8776,1929,11.2,6524,1480,8.3,10826,1775,13.8,15456,2160,19.7,10571,2208,13.4,12035,1819,15.3,3991,1064,5.1,3697,993,4.7,59584,5217,(X),29053,1846,(X)
0500000US48439,"Tarrant County, Texas",31915,2931,4.4,23370,2937,3.2,48755,4162,6.7,60494,4864,8.3,88650,5435,12.2,136368,6422,18.8,99865,6082,13.7,119562,5479,16.4,56379,4236,7.8,61736,3503,8.5,70139,1343,(X),34122,542,(X)
0500000US48441,"Taylor County, Texas",3612,1111,7.2,2522,863,5.0,4380,1065,8.7,5140,1177,10.2,6922,1116,13.8,10153,1654,20.2,6958,1451,13.8,6831,1090,13.6,2073,634,4.1,1691,636,3.4,55351,4625,(X),27967,1998,(X)
0500000US48451,"Tom Green County, Texas",2227,704,5.1,2470,1075,5.7,4142,1046,9.5,5203,1459,11.9,5076,1345,11.6,7964,1788,18.3,5087,1186,11.7,7374,1399,16.9,2315,792,5.3,1746,694,4.0,55988,7608,(X),29142,2239,(X)
